"","ID","Collection","State","County","Location","Lat","Long","elevationM","estElevation","Uncertainty","Month","Day","Year","Sex","FWL","HWL","BodyLength","Thorax","ThoraxC","FileNaNme","mean_Standard","mean_Sample","max_Sample","min_Sample","white_balance","min_Standard","Corr.Val","lon","lat","NewLocation","doy","region","June","July","June15July15","doy162to202","Tpupal","J","JJTave","time.per","seas","siteID","YrSite","region.lab","syear.int","syear.slope","fyear.int","fyear.slope"
"1113","2262","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",18.14,15.58,"15.37",1.36,"2.21","IMG_2262",82.646544,154.994053,222,33,235,34,0.398039537,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1114","2264","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",19.27,16.63,"18.16",1.68,"2.73","IMG_2264",61.807543,166.291891,234,30,245,37,0.37840437,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1115","2266","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",19.95,16.29,"14.39",2,"3.25","IMG_2266",78.455752,143.503031,252,12,241,52,0.515856979,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1116","2272","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",18.99,15.73,"16.36",2.32,"3.77","IMG_2272",87.126673,153.369652,221,35,236,59,0.466838124,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1117","2276","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",19.55,14.96,"15.34",1.6,"2.6","IMG_2276",84.169154,139.989046,250,20,242,50,0.531307052,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1118","2278","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",NA,15.04,"15.57",1.68,"2.73","IMG_2278",98.767524,187.250835,249,27,254,35,0.304790708,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1119","2280","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",20.4,16.92,"15.68",1.84,"2.99","IMG_2280",79.804081,169.783132,255,28,237,50,0.359448492,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1120","2284","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3231",3047.21,6,8,"5",1983,"M",18.08,14.58,"14.37",2.4,"3.9","IMG_2284",131.465087,191.960759,252,36,255,96,0.396473214,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1121","2286","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",19.39,15.85,"14.46",1.68,"2.73","IMG_2286",81.348797,160.551907,218,56,246,28,0.391963729,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1122","2288","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",17.96,15.2,"15.59",1.44,"2.34","IMG_2288",87.849165,145.116182,233,8,248,32,0.476313972,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1123","2290","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",17.37,15.54,"14.13",2.16,"3.51","IMG_2290",78.471652,143.889246,253,10,248,33,0.484236065,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1124","2298","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",16.38,13.44,"15.41",2.72,"4.42","IMG_2298",72.255154,130.945439,198,36,244,38,0.548808549,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1125","2300","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",18.3,15.78,"14.76",2,"3.25","IMG_2300",85.914168,168.427759,234,40,251,54,0.419148431,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1126","2302","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",20.74,16.84,"14.88",2,"3.25","IMG_2302",66.545447,129.014299,212,28,243,35,0.548008178,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1127","2312","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",18.6,14.9,"15.55",1.76,"2.86","IMG_2312",85.922478,152.86962,219,24,245,43,0.45609099,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1128","2314","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3048",3047.21,6,8,"6",1983,"M",17.71,15.44,"14.95",2.4,"3.9","IMG_2314",81.388023,175.007042,234,43,253,42,0.369634872,-109.5641703,44.9939199,"Berthod_Pass",217,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,12.0145502645503,217,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1129","2316","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",16.92,14.58,"13.95",1.28,"2.08","IMG_2316",67.399676,158.903416,231,40,246,47,0.437671276,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1130","2318","UF","Wyoming","Park","Beartooth_Plateau",44.9939199,-109.5641703,"3200",3047.21,6,8,"5",1983,"M",19.41,16.07,"15.05",1.92,"3.12","IMG_2318",75.166184,152.389357,246,28,245,41,0.45397374,-109.5641703,44.9939199,"Berthod_Pass",216,2,5.63888888888889,9.5277777777778,7.23148148148148,9.35840108401084,11.7896825396825,216,7.58333333333334,"post 1980","late",50,"198350","Northern RM",NA,NA,NA,NA
"1136","2088","UF","Wyoming","Albany","Libby_Creek",41.3384012,-106.2301237,"3200",3074.87,7,8,"3",1985,"M",19.81,17.31,"16.23",1.84,"2.99","IMG_2088",61.011373,146.329711,216,23,228,25,0.402316695,-106.2301237,41.3384012,"Libby_Creek",214,1,3.61111111111111,10,9.16666666666666,10.2623456790123,9.91319444444444,214,6.80555555555556,"post 1980","late",1,"19851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1137","2113","UF","Wyoming","Albany","Libby_Creek",41.3384012,-106.2301237,"3200",3074.87,7,8,"2",1985,"M",19.31,16.94,"16.94",1.44,"2.34","IMG_2113",82.597055,152.866004,242,15,246,60,0.500720409,-106.2301237,41.3384012,"Libby_Creek",213,1,3.61111111111111,10,9.16666666666666,10.2623456790123,10.3298611111111,213,6.80555555555556,"post 1980","late",1,"19851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1139","2092","UF","Wyoming","Albany","Libby_Creek",41.3384012,-106.2301237,"3200",3074.87,7,8,"12",1986,"M",18.99,16.51,"16.4",1.44,"2.34","IMG_2092",83.9703,161.171176,240,16,252,65,0.485715636,-106.2301237,41.3384012,"Libby_Creek",223,1,5.55555555555556,6.94444444444444,9.04629629629629,10.0067750677507,10.0833333333333,223,6.25,"post 1980","late",1,"19861","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1140","2100","UF","Wyoming","Albany","Libby_Creek",41.3384012,-106.2301237,"3200",3074.87,7,8,"12",1986,"M",16.91,14.94,"13.57",1.68,"2.73","IMG_2100",143.743596,211.598005,255,31,255,107,0.293256723,-106.2301237,41.3384012,"Libby_Creek",223,1,5.55555555555556,6.94444444444444,9.04629629629629,10.0067750677507,10.0833333333333,223,6.25,"post 1980","late",1,"19861","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1155","2042","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3261",3230.59,6,7,"20",1980,"M",18.99,15.63,"14.3",1.84,"2.99","IMG_2042",101.424205,198.9553,253,36,255,31,0.250199554,-106.29,41.32,"Libby_Creek",201,1,NA,12.2222222222222,NA,12.8174603174603,12.5595238095238,201,NA,"pre 1980","late",1,"19801","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1156","2053","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3261",3230.59,6,7,"20",1980,"M",19,15.61,"14.55",1.12,"1.82","IMG_2053",68.602109,148.385147,228,18,239,51,0.481993899,-106.29,41.32,"Libby_Creek",201,1,NA,12.2222222222222,NA,12.8174603174603,12.5595238095238,201,NA,"pre 1980","late",1,"19801","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1157","2062","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3261",3230.59,6,7,"20",1980,"M",17.9,15.97,"16.5",1.04,"1.69","IMG_2062",89.833404,179.697248,250,14,250,71,0.392752804,-106.29,41.32,"Libby_Creek",201,1,NA,12.2222222222222,NA,12.8174603174603,12.5595238095238,201,NA,"pre 1980","late",1,"19801","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1158","2074","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3261",3230.59,6,7,"20",1980,"M",21.4,18.2,"17.51",2.08,"3.38","IMG_2074",71.899975,154.1659,250,16,253,22,0.427853247,-106.29,41.32,"Libby_Creek",201,1,NA,12.2222222222222,NA,12.8174603174603,12.5595238095238,201,NA,"pre 1980","late",1,"19801","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1159","2103","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3261",3230.59,6,7,"20",1980,"M",18.64,16.6,"18.07",1.84,"2.99","IMG_2098",72.71066,155.075236,225,20,237,34,0.403570266,-106.29,41.32,"Libby_Creek",201,1,NA,12.2222222222222,NA,12.8174603174603,12.5595238095238,201,NA,"pre 1980","late",1,"19801","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1160","2055","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3292",3230.59,6,8,"4",1981,"M",19.17,17.12,"15.18",1.76,"2.86","IMG_2055",64.193987,159.106055,252,27,245,38,0.414946594,-106.29,41.32,"Libby_Creek",215,1,5,11.3888888888889,10.1018518518518,11.3075880758808,11.5873015873016,215,8.19444444444445,"post 1980","late",1,"19811","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1161","2065","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3292",3230.59,6,8,"4",1981,"M",21.31,18.5,"16.81",1.92,"3.12","IMG_2065",68.413496,145.361489,226,17,244,20,0.440350496,-106.29,41.32,"Libby_Creek",215,1,5,11.3888888888889,10.1018518518518,11.3075880758808,11.5873015873016,215,8.19444444444445,"post 1980","late",1,"19811","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1162","2071","UF","Wyoming","Albany","Libby_Flats",41.32,-106.29,"3292",3230.59,6,8,"8",2003,"M",18.83,17.41,"17.1",1.76,"2.86","IMG_2071",81.451322,179.346479,251,43,254,39,0.347225679,-106.29,41.32,"Libby_Creek",219,1,8.33333333333333,11.6666666666667,6.87962962962963,11.3482384823848,14.5238095238095,219,10,"post 1980","late",1,"20031","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1163","2090","UF","Wyoming","Albany","Libby_Lake",41.32,-106.29,"3261",3230.59,6,7,"12",1984,"M",19.34,16.84,"17.03",1.6,"2.6","IMG_2090",78.186073,177.592087,243,27,245,23,0.303639248,-106.29,41.32,"Libby_Creek",193,1,6.38888888888889,9.16666666666667,7.00925925925926,10.230352303523,10.0925925925926,193,7.77777777777778,"post 1980","early",1,"19841","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1165","2094","UF","Wyoming","Albany","Snowy_Range",41.3442659,-106.291318,"3261",3259.73,6,8,"13",1984,"M",20.05,16.67,"16.58",1.68,"2.73","IMG_2094",73.852693,144.636956,217,12,243,41,0.486945762,-106.291318,41.3442659,"Libby_Creek",225,1,6.38888888888889,9.16666666666667,7.00925925925926,10.230352303523,10.9444444444444,225,7.77777777777778,"post 1980","late",1,"19841","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1166","2096","UF","Wyoming","Albany","Snowy_Range",41.3442659,-106.291318,"3261",3259.73,6,8,"13",1984,"M",18.48,16.32,"15.43",1.68,"2.73","IMG_2096",118.43522,177.480147,255,27,255,63,0.403749234,-106.291318,41.3442659,"Libby_Creek",225,1,6.38888888888889,9.16666666666667,7.00925925925926,10.230352303523,10.9444444444444,225,7.77777777777778,"post 1980","late",1,"19841","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1176","2220","UF","Wyoming","Sublette","Bridger_Wilderness",42.9982423,-109.4993134,"3048",3277.46,5,8,"4",1981,"M",19.31,17.73,"17.05",2.48,"4.03","IMG_2220",77.907151,161.570806,248,34,253,20,0.392399974,-109.4993134,42.9982423,"Bridger_Wilderness",215,2,4.80555555555556,15.6388888888889,8.49074074074074,10.6050135501355,11.6309523809524,215,10.2222222222222,"post 1980","late",77,"198177","Northern RM",NA,NA,NA,NA
"1177","2224","UF","Wyoming","Sublette","Bridger_Wilderness",42.9982423,-109.4993134,"3048",3277.46,5,8,"4",1981,"M",22.32,19.23,"18.56",1.6,"2.6","IMG_2224",83.093344,162.695823,243,29,251,23,0.387299022,-109.4993134,42.9982423,"Bridger_Wilderness",215,2,4.80555555555556,15.6388888888889,8.49074074074074,10.6050135501355,11.6309523809524,215,10.2222222222222,"post 1980","late",77,"198177","Northern RM",NA,NA,NA,NA
"1180","2036","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"4",1981,"M",18.76,16.68,"15.9",2.4,"3.9","IMG_2036",83.48414,173.568091,248,37,242,63,0.382301168,-106.3038424,41.3588645,"Libby_Creek",215,1,5,11.3888888888889,10.1018518518518,11.3075880758808,11.5873015873016,215,8.19444444444445,"post 1980","late",1,"19811","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1181","2044","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"4",1981,"M",19.93,16.63,"17.73",1.6,"2.6","IMG_2044",88.119321,165.837995,247,34,253,40,0.409211291,-106.3038424,41.3588645,"Libby_Creek",215,1,5,11.3888888888889,10.1018518518518,11.3075880758808,11.5873015873016,215,8.19444444444445,"post 1980","late",1,"19811","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1183","2034","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"10",1983,"M",19.39,17.2,"17.13",2.32,"3.77","IMG_2034",82.253183,167.566981,247,27,254,32,0.389337923,-106.3038424,41.3588645,"Libby_Creek",221,1,2.5,10.8333333333333,6.21296296296296,10.0067750677507,11.3359788359788,221,6.66666666666665,"post 1980","late",1,"19831","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1184","2046","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"10",1983,"M",17.97,15.42,"14.33",1.12,"1.82","IMG_2046",84.099411,161.250982,233,25,251,30,0.406104154,-106.3038424,41.3588645,"Libby_Creek",221,1,2.5,10.8333333333333,6.21296296296296,10.0067750677507,11.3359788359788,221,6.66666666666665,"post 1980","late",1,"19831","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1185","2048","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"10",1983,"M",19.88,16.7,"15.31",0.96,"1.56","IMG_2048",63.151985,152.241695,234,26,223,24,0.355569372,-106.3038424,41.3588645,"Libby_Creek",221,1,2.5,10.8333333333333,6.21296296296296,10.0067750677507,11.3359788359788,221,6.66666666666665,"post 1980","late",1,"19831","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1186","2057","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"18",1983,"M",20.28,17.55,"16.68",1.68,"2.73","IMG_2057",65.465859,140.836353,242,26,238,18,0.441652941,-106.3038424,41.3588645,"Libby_Creek",229,1,2.5,10.8333333333333,6.21296296296296,10.0067750677507,11.4285714285714,229,6.66666666666665,"post 1980","late",1,"19831","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1187","2078","UF","Wyoming","Albany","Medicine_Bow_Mountain",41.3588645,-106.3038424,"3307",3303.83,6,8,"18",1983,"M",19.15,17.03,"16.74",1.76,"2.86","IMG_2078",90.445885,155.94617,242,18,244,70,0.506056494,-106.3038424,41.3588645,"Libby_Creek",229,1,2.5,10.8333333333333,6.21296296296296,10.0067750677507,11.4285714285714,229,6.66666666666665,"post 1980","late",1,"19831","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1193","2058","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"NaN",3315.06,6,7,"25",1956,"M",18.95,15.72,"15.27",1.68,"2.73","IMG_2058",125.005415,202.688869,255,21,255,80,0.298920749,-106.301961,41.344137,"Libby_Creek",206,1,8.88888888888889,6.94444444444444,9.76190476190476,10.0569800569801,9.62962962962964,206,7.91666666666666,"pre 1980","late",1,"19561","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1194","2067","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"NaN",3315.06,7,8,"6",1969,"M",19.3,16.46,"NaN",1.68,"2.73","IMG_2067",84.243375,167.322029,255,17,248,65,0.44086323,-106.301961,41.344137,"Libby_Creek",217,1,2.77777777777778,10,5.80555555555556,8.10975609756098,11.2698412698413,217,6.38888888888889,"pre 1980","late",1,"19691","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1195","2080","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"NaN",3315.06,7,8,"6",1969,"M",21.21,18.34,"16.93",1.6,"2.6","IMG_2080",98.948619,168.282941,242,31,254,48,0.416102228,-106.301961,41.344137,"Libby_Creek",217,1,2.77777777777778,10,5.80555555555556,8.10975609756098,11.2698412698413,217,6.38888888888889,"pre 1980","late",1,"19691","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1202","2105","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"3292",3315.06,6,7,"24",1981,"M",20.51,17.03,"17.94",1.6,"2.6","IMG_2105",79.473686,155.135565,244,28,249,41,0.451271322,-106.301961,41.344137,"Libby_Creek",204,1,5,11.3888888888889,10.1018518518518,11.3075880758808,11.3359788359788,204,8.19444444444445,"post 1980","late",1,"19811","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1203","2111","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"3292",3315.06,6,7,"24",1981,"M",21.92,18.13,"17.17",1.76,"2.86","IMG_2111",68.176774,160.639621,234,23,242,26,0.376668421,-106.301961,41.344137,"Libby_Creek",204,1,5,11.3888888888889,10.1018518518518,11.3075880758808,11.3359788359788,204,8.19444444444445,"post 1980","late",1,"19811","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1206","2060","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"3292",3315.06,6,7,"21",1985,"M",19.79,16.39,"16.08",2.4,"3.9","IMG_2060",88.343963,178.005999,237,44,242,60,0.35161539,-106.301961,41.344137,"Libby_Creek",201,1,3.61111111111111,10,9.16666666666666,10.2623456790123,10.2951388888889,201,6.80555555555556,"post 1980","late",1,"19851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1207","2082","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"3048",3315.06,7,7,"21",1985,"M",20.29,17.24,"16.11",1.2,"1.95","IMG_2082",138.013048,204.299301,255,53,255,62,0.262697922,-106.301961,41.344137,"Libby_Creek",201,1,3.61111111111111,10,9.16666666666666,10.2623456790123,10.2951388888889,201,6.80555555555556,"post 1980","late",1,"19851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1208","2084","UF","Wyoming","Albany","Snowy_Range_Pass",41.344137,-106.301961,"3292",3315.06,7,7,"21",1985,"M",19.87,17.37,"15.42",1.76,"2.86","IMG_2084",82.908505,168.59374,254,32,244,34,0.359077429,-106.301961,41.344137,"Libby_Creek",201,1,3.61111111111111,10,9.16666666666666,10.2623456790123,10.2951388888889,201,6.80555555555556,"post 1980","late",1,"19851","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"1212","2332","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"3322",3337.34,5,8,"2",1971,"M",18.59,16.9,"15.8",1.92,"3.12","IMG_2332",84.554727,142.827793,234,25,242,50,0.516521911,-109.471551,44.969112,"BearthoothPass",213,2,3.13888888888889,8.1388888888889,7.52777777777778,9.89363143631436,11.8690476190476,213,5.63888888888889,"pre 1980","late",2,"19712","Northern RM",NA,NA,NA,NA
"1213","2346","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"3322",3337.34,5,8,"7",1971,"M",18.96,16.64,"15.5",2.48,"4.03","IMG_2346",66.760204,115.83292,213,17,227,38,0.588185608,-109.471551,44.969112,"BearthoothPass",218,2,3.13888888888889,8.1388888888889,7.52777777777778,9.89363143631436,12.5833333333333,218,5.63888888888889,"pre 1980","late",2,"19712","Northern RM",NA,NA,NA,NA
"1217","2268","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"NaN",3337.34,5,7,"19",1974,"M",18,15.47,"15.49",1.44,"2.34","IMG_2268",75.922717,140.528944,219,15,223,23,0.41235528,-109.471551,44.969112,"BearthoothPass",199,2,4.52777777777778,12.0277777777778,9.58333333333333,12.7323848238482,12.0410052910053,199,8.27777777777779,"pre 1980","early",2,"19742","Northern RM",NA,NA,NA,NA
"1219","2270","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"3261",3337.34,5,8,"1",1981,"M",17.81,16.42,"14.83",1.68,"2.73","IMG_2270",47.448445,146.503219,228,18,238,28,0.435698957,-109.471551,44.969112,"BearthoothPass",212,2,4.80555555555556,15.6388888888889,8.49074074074074,10.6050135501355,11.6706349206349,212,10.2222222222222,"post 1980","late",2,"19812","Northern RM",NA,NA,NA,NA
"1220","2308","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"3261",3337.34,5,8,"1",1981,"M",16.14,14.2,"14.58",1.68,"2.73","IMG_2308",104.567175,139.546498,229,7,250,72,0.620525292,-109.471551,44.969112,"BearthoothPass",212,2,4.80555555555556,15.6388888888889,8.49074074074074,10.6050135501355,11.6706349206349,212,10.2222222222222,"post 1980","late",2,"19812","Northern RM",NA,NA,NA,NA
"1221","2342","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"3261",3337.34,5,8,"2",1981,"M",18.25,15.91,"17.57",1.84,"2.99","IMG_2342",81.193662,163.33618,231,17,243,46,0.404384873,-109.471551,44.969112,"BearthoothPass",213,2,4.80555555555556,15.6388888888889,8.49074074074074,10.6050135501355,11.3664021164021,213,10.2222222222222,"post 1980","late",2,"19812","Northern RM",NA,NA,NA,NA
"1222","2348","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"3261",3337.34,5,8,"1",1981,"M",17.23,14,"14.67",1.6,"2.6","IMG_2348",125.832237,205.273111,255,28,255,55,0.248634445,-109.471551,44.969112,"BearthoothPass",212,2,4.80555555555556,15.6388888888889,8.49074074074074,10.6050135501355,11.6706349206349,212,10.2222222222222,"post 1980","late",2,"19812","Northern RM",NA,NA,NA,NA
"1224","2292","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"NaN",3337.34,5,7,"29",1982,"M",18.02,15.21,"16.51",2.56,"4.16","IMG_2292",114.777773,172.427179,241,30,255,53,0.408776342,-109.471551,44.969112,"BearthoothPass",209,2,4.25,12.5833333333333,7.59259259259259,9.98848238482385,10.5992063492064,209,8.41666666666665,"post 1980","late",2,"19822","Northern RM",NA,NA,NA,NA
"1225","2306","UF","Wyoming","Park","Beartooth_Pass",44.969112,-109.471551,"NaN",3337.34,5,7,"29",1982,"M",20.97,17.81,"18.41",2.08,"3.38","IMG_2306",80.850554,167.307094,238,31,242,32,0.355680505,-109.471551,44.969112,"BearthoothPass",209,2,4.25,12.5833333333333,7.59259259259259,9.98848238482385,10.5992063492064,209,8.41666666666665,"post 1980","late",2,"19822","Northern RM",NA,NA,NA,NA
